dataset,trial_id,mat_path,n_frames,d_br_peak_bpm,duration_sec_assumed,fps_assumed,read_error
SCAMPS,P000099,dataset/SCAMPS/scamps_videos/P000099.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000099.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000100,dataset/SCAMPS/scamps_videos/P000100.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000100.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000101,dataset/SCAMPS/scamps_videos/P000101.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000101.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000102,dataset/SCAMPS/scamps_videos/P000102.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000102.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000103,dataset/SCAMPS/scamps_videos/P000103.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000103.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000104,dataset/SCAMPS/scamps_videos/P000104.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000104.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000105,dataset/SCAMPS/scamps_videos/P000105.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000105.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000106,dataset/SCAMPS/scamps_videos/P000106.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000106.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000107,dataset/SCAMPS/scamps_videos/P000107.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000107.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000108,dataset/SCAMPS/scamps_videos/P000108.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000108.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000109,dataset/SCAMPS/scamps_videos/P000109.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000109.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000110,dataset/SCAMPS/scamps_videos/P000110.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000110.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000111,dataset/SCAMPS/scamps_videos/P000111.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000111.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000112,dataset/SCAMPS/scamps_videos/P000112.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000112.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000113,dataset/SCAMPS/scamps_videos/P000113.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000113.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000114,dataset/SCAMPS/scamps_videos/P000114.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000114.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000115,dataset/SCAMPS/scamps_videos/P000115.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000115.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000116,dataset/SCAMPS/scamps_videos/P000116.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000116.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000117,dataset/SCAMPS/scamps_videos/P000117.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000117.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000118,dataset/SCAMPS/scamps_videos/P000118.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000118.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000119,dataset/SCAMPS/scamps_videos/P000119.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000119.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000120,dataset/SCAMPS/scamps_videos/P000120.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000120.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000121,dataset/SCAMPS/scamps_videos/P000121.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000121.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000122,dataset/SCAMPS/scamps_videos/P000122.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000122.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000123,dataset/SCAMPS/scamps_videos/P000123.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000123.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000124,dataset/SCAMPS/scamps_videos/P000124.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000124.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000125,dataset/SCAMPS/scamps_videos/P000125.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000125.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000126,dataset/SCAMPS/scamps_videos/P000126.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000126.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000127,dataset/SCAMPS/scamps_videos/P000127.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000127.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000128,dataset/SCAMPS/scamps_videos/P000128.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000128.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000129,dataset/SCAMPS/scamps_videos/P000129.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000129.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000130,dataset/SCAMPS/scamps_videos/P000130.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000130.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000131,dataset/SCAMPS/scamps_videos/P000131.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000131.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000132,dataset/SCAMPS/scamps_videos/P000132.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000132.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000133,dataset/SCAMPS/scamps_videos/P000133.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000133.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000134,dataset/SCAMPS/scamps_videos/P000134.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000134.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000135,dataset/SCAMPS/scamps_videos/P000135.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000135.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000136,dataset/SCAMPS/scamps_videos/P000136.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000136.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000137,dataset/SCAMPS/scamps_videos/P000137.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000137.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000138,dataset/SCAMPS/scamps_videos/P000138.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000138.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000139,dataset/SCAMPS/scamps_videos/P000139.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000139.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000140,dataset/SCAMPS/scamps_videos/P000140.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000140.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000141,dataset/SCAMPS/scamps_videos/P000141.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000141.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000142,dataset/SCAMPS/scamps_videos/P000142.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000142.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000143,dataset/SCAMPS/scamps_videos/P000143.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000143.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000144,dataset/SCAMPS/scamps_videos/P000144.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000144.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000145,dataset/SCAMPS/scamps_videos/P000145.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000145.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000146,dataset/SCAMPS/scamps_videos/P000146.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000146.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000147,dataset/SCAMPS/scamps_videos/P000147.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000147.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000148,dataset/SCAMPS/scamps_videos/P000148.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000148.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000149,dataset/SCAMPS/scamps_videos/P000149.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000149.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000150,dataset/SCAMPS/scamps_videos/P000150.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000150.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000151,dataset/SCAMPS/scamps_videos/P000151.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000151.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000152,dataset/SCAMPS/scamps_videos/P000152.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000152.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000153,dataset/SCAMPS/scamps_videos/P000153.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000153.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000154,dataset/SCAMPS/scamps_videos/P000154.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000154.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000155,dataset/SCAMPS/scamps_videos/P000155.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000155.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000156,dataset/SCAMPS/scamps_videos/P000156.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000156.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
SCAMPS,P000157,dataset/SCAMPS/scamps_videos/P000157.mat,,,,30.000000,"FileNotFoundError: [Errno 2] Unable to synchronously open file (unable to open file: name = 'dataset/SCAMPS/scamps_videos/P000157.mat', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)"
